EnsemblID	PC1	PC2
C15orf57	-0.03675453774989155	0.020469926446216605
STAP1	0.03670472175547137	0.02912098778841457
VEGFA	0.03669040373985242	-0.00479650376713941
MIR130A	0.036667483520721834	0.019911140422597423
CCDC64B	0.03666629875942026	0.029418843875434586
RAP1A	-0.03665333607550121	0.03370607173852462
TWF1	-0.03662684008727275	0.02427646099006929
RP11-143J24.1	0.036546190058144856	0.020055592886203514
RP11-168E14.1	0.036546190058144856	0.020055592886203514
SLC26A4-AS1	0.03654126499281737	0.03681900062106136
ZNF837	0.036517776586393304	0.007249932725056262
NPIPA5	0.036488674255746416	0.0028811076542159205
LINC00702	0.036436339967537056	0.015975111000167845
ZNF295-AS1	0.03639699186758697	-0.014521528439016562
PRSS29P	0.036386079696542534	-0.018925423487546795
TEAD3	0.036383948116353586	-0.003219970673397119
AC018755.16	0.036382175914776306	-0.019971109872396312
SOCS4	-0.03637688092551518	0.02764780473791239
RP11-310P5.2	0.03636138661785782	0.019436787667996818
RP11-305F5.2	0.03636138661785781	0.019436787667996818
ANKK1	0.036312485018728705	0.01804659813905027
CTB-140J7.2	0.03626268691580058	0.021168310114933184
RNA5SP340	-0.03625301691507871	-0.010120424669275908
LRRC2	0.03623926178062645	0.028178478587395705
RP11-706O15.5	0.03623875942812427	0.025236404123322884
GRIN3A	0.036226457476628324	0.017963102589348138
CDC20B	0.03622323923328495	0.023143731070537226
XXbac-B444P24.10	0.036215796757067084	0.01814634630721995
RP11-490H24.5	0.03613911023100705	-0.01526737402750357
CHUK	-0.03610433791820098	0.016912004236977758
GJD3	0.0360968225908929	0.01973081877380967
RP4-740C4.6	0.03608752898596816	0.022061703593484354
WDR88	0.036057699206123714	0.03436914130547364
TSNAXIP1	0.03604512914145278	0.021561312930815958
CD163	0.03604154147511689	0.023262876670794352
RP11-728F11.3	0.036000437699457905	0.03526746174532525
KCNMB1	0.03598713549652389	0.010378069256668879
CLEC3B	-0.035981823134128385	0.0040547477154735815
MIR3909	0.03598035539542742	0.01660491219752545
CYCS	-0.03597553802608862	0.02808902124139553
RP11-1070A24.2	0.035972667706470875	0.015663363835093515
DR1	-0.03597085129497609	-0.009121431908396756
GATSL3	0.0359697556504895	0.03031312594270126
AP5M1	-0.03595946190458743	0.009330632711660675
ASIP	0.03591903366246921	-0.01814930127800164
C9orf116	0.03590859358588869	0.017995760075071802
AC009495.3	0.03590017920025871	0.02001557383543165
CCDC157	0.03587535731342169	0.035320890586912665
SNAPC2	0.03587068019605119	0.03607009254551644
SMIM15	-0.035867211554873525	0.024496326659497008
AC011742.5	0.03584780186070628	0.020990387395436884
RP11-23J9.4	0.03583535283038733	0.021225367228066023
LL22NC03-63E9.3	0.03582207487455771	0.021197581850784988
CCDC60	0.03582202505904777	-0.013502159732227625
AC017104.6	0.035806976496446694	0.03887167775422072
RP11-132N15.2	0.03579952583070808	0.029491750214041358
SNORD57	0.035795882955526485	0.02392062939300588
SFN	0.035731140341108414	-0.007976379371366402
NRAS	-0.03572602398313717	0.01776742606890238
GNG5	-0.035713843443102265	0.017207920546911004
RP11-430K21.2	0.035693534177000504	-0.0049423035030287275
IRAK2	-0.03567349990552653	0.005392943103530913
CCDC113	0.03565063231019232	0.016369199299184026
TTC18	0.035649535160111	0.01653386447331469
KCNE1	0.03564524952735495	0.019067732379387296
AC009120.5	0.03560176218472652	-0.006207391839353071
RAD9B	0.03560159833577745	0.031172573601614552
AGL	-0.03559348313377938	0.011169032032346966
PLA2G3	0.03557770893786178	0.02259542127363965
ABCE1	-0.0355577842675366	0.03647798259737348
TM7SF3	-0.03554792133619347	0.03257213742790973
RP11-797H7.5	0.03553107355762942	0.03632546782861146
RP11-543C4.1	0.03550512965665578	0.01491392201744665
GALNT4	-0.035501514660150585	-0.000796682397263246
SLC25A3	-0.0354903524780311	0.0018505712581875099
CMPK1	-0.035486327075908645	-0.005551878985407187
CRYZP1	-0.03546695757781026	0.010390656215350935
CXorf28	0.0354389452040425	0.02199796621631264
LINC00163	0.0354389452040425	0.021997966216312642
TRAPPC6B	-0.035436835992443384	-0.0028510393938985077
POC1B-GALNT4	-0.03543029222434238	-0.00024045788463382758
RP11-755F10.1	0.035429544610997794	0.021529948773505503
ATXN1	-0.035422522021075646	-0.009475216927120347
PSMA3	-0.035417553037479114	-0.00905845957110701
CHRNG	0.035381057643623835	-0.010156628348804911
FAM153C	0.03537685850585085	0.027914069381949135
AC012358.7	0.03534609983116284	0.02920944659931969
TFPT	0.03533210907444988	-0.0028389160300737425
RN7SL251P	0.03527685957616162	0.013864059294850241
RP11-1391J7.1	0.03527521804158718	0.03534277811834028
MBNL1	-0.03526003474172546	0.016604668895604587
NEK1	0.03524354830351016	0.029347982691661077
LACTB	-0.03524252590018963	-0.0018491252714690667
PIP5K1C	0.03523343683605429	0.03457486640974291
TM9SF2	-0.03521372447823184	0.030374965307106434
CACNB1	0.0351945156458962	-0.014159337603106698
HSF4	0.03518642398331869	0.03727693192606135
RP11-44D5.1	0.0351770813912699	0.01543853432097708
DLG4	0.035167016423365734	0.023742440406777025
TMEM167B	-0.03516155022483245	-0.0032205054208763245
HMGCR	-0.035156416078279316	0.026853585927523994
RP11-304F15.4	-0.03511900534490402	0.029997288832344083
SUV420H2	0.03511480001809285	0.028398908762840794
KRTAP5-9	0.035099811250363655	0.02840453165824588
RAB30	-0.035056283355842426	0.03948749442746084
EFNB1	0.03505403155063597	-0.036978609215778405
TSIX	0.035043178792455394	0.02116885215377711
G0S2	0.035033850582182176	0.0033103068369465874
C6orf211	-0.03502983475938368	0.009255373986591247
MIR581	0.03502798718368568	0.03244917842816656
ADAMTS13	0.03500253107252669	0.016761122943421632
CTC-338M12.1	0.0349717288277943	0.027637903969857967
ATG9B	0.03496678219655825	0.02522118351175184
SNORD53	0.034921692641111314	0.013064484249617241
RSPH6A	0.03491578497452097	0.02140684536992085
RP11-667K14.4	0.03490749245518698	0.025769906210165165
COL6A3	0.03490479321008991	0.02160093262508984
FAM46A	-0.0348945486018875	0.0009401502752808946
OSBP2	0.034879340070619214	0.03189909786120722
GOLGA6L2	0.03487887354677659	0.036734765648880965
ST13P19	0.034861644408723406	0.01532060517310133
DIP2B	-0.0348606012509863	0.023655865242768713
TSPAN13	-0.03484654986737437	0.03429878039863666
TEKT1	0.03484491175984365	0.02197431603157566
AC005740.6	0.03482481297387967	0.03450587022724817
MEIS1-AS2	-0.0348112851150938	0.025361434492089836
PSMA5	-0.034808626963252064	0.005055227601340459
RP11-430C7.5	0.03480513119654967	0.03660413511142924
CTD-3076O17.1	0.034800530210568954	0.028605289124927064
RP11-458D21.1	-0.034800043574911545	0.01055461181264028
NNAT	0.03478495402647357	-0.00683153131641903
ANO9	0.0347812617692935	0.030083655569099154
SLC2A11	0.03477077628977519	0.039674931977455925
CTD-2650P22.1	0.034751389979643374	-0.008985076888748708
RP11-184E9.1	0.034749682371657535	0.0147312868905665
LAPTM4A	-0.034738291358217224	0.031477037815109084
ROPN1L	0.034737129692249555	0.025542647597101
RP11-293I14.2	-0.034712010412988735	0.019731308743595986
RP11-496I9.1	0.03469551671143916	0.0274625197867012
CTC-360G5.9	0.03466177103619006	0.023477289896406305
ZNF106	-0.03463128857393187	0.0202041843146602
MYCBP	-0.03461510732957232	-0.0181637944577719
AACSP1	0.03460715748859599	0.025439610626471428
AC002472.13	0.0346015841052878	0.022747521669266715
LCOR	-0.03459705427523244	0.024731089355358317
SNAP23	-0.03459591302383165	0.021351910139510443
PDZD8	-0.03458448552976833	-0.0025766363464220753
PPA2	-0.03457584967826036	0.03266160665188826
CASP6	-0.03457545540884564	-0.010351192560709137
CTA-407F11.6	0.03455464764561928	0.035606067664024674
NDUFA5	-0.034551935913814495	0.0343066090933896
SAP25	0.034549769361230255	0.032346507929744264
LCE3D	0.03454493507985073	0.023654352792883998
DNAAF1	0.03453531447109725	0.02281104482620999
RP11-344H11.5	0.034517368383254574	0.0024974754339189844
RP11-432J24.5	0.03451102677759388	0.025805995395201613
AC078899.1	-0.034492793152773996	0.04343061126055844
ATP5F1	-0.034489719554682934	0.026619691760428665
AC005523.3	0.03448042607988065	-0.018379436572800233
SSPO	0.034468206937813675	0.027289259756815964
RP11-255J3.2	0.03444483182521421	0.036675852147505565
CRAT	0.03441830954563479	0.034163080780979065
C3orf33	-0.03439106753844782	0.017196071963691512
GTPBP8	-0.03437451368919533	0.04229051443490387
RASSF6	-0.03435701425188495	-0.009038148679406307
RP11-567M21.3	0.03431266174419766	0.009674015988874197
ZNF467	0.0342911615497281	0.03427276542761232
ZIC5	0.03427378984115084	0.03360022405415121
RP5-1066H13.4	0.034243897416772716	-0.005854483253182376
SLC30A7	-0.034210302135710885	0.009190787916478453
KEL	0.034165267711781445	0.02387018202897669
HSD11B1L	0.03415674241801393	0.04307818153907576
BAALC	0.03415608710994393	0.013100544938473093
CTBP2P8	-0.034149609825145366	-0.036835664511515515
RP11-118B18.1	0.03411471299095997	0.026763800128427974
CTB-50L17.7	0.03411136714163612	0.03604738929682789
IL32	-0.03410011806697709	0.03691748324554632
SPIN2A	0.03409221893094682	0.027476698636315244
GALNT3	-0.034089085777499764	-0.0034139708208887733
DBH-AS1	0.03408778488310446	0.02392134225256161
AC009502.4	-0.03407340485920793	0.04221678716259111
MMAA	-0.034072008474589195	0.007126754179990796
RAB5A	-0.03406983171563427	0.012074825305740649
RP11-247A12.8	0.03406173493087113	-0.006338801649094868
RP11-181E10.3	0.03405799011290999	-0.0010482009014925373
HSD17B12	-0.03405672737537769	0.03984395611097592
AC005162.5	0.03404990234146121	0.021866057894885892
CTD-2349P21.5	0.03404171363914925	0.03149135421110777
SSC5D	0.03403480783214572	-0.011867484841696594
AP000347.4	0.034029943236880036	0.026273375802019674
RP11-21L23.2	-0.034026071953251094	-0.01644802166658521
RP11-572O6.1	0.034019020012594894	0.003955541211380311
RP11-848P1.5	0.03401582859758366	0.037030989822726706
TINAG	-0.034015379527426136	0.004408614879072031
CNIH1	-0.03401151974662073	0.042532984107230096
CCDC40	0.03400298027852592	0.024531847499899333
DLD	-0.0339593729176551	-0.010964449957973391
RP5-874C20.6	-0.033921256303083146	-0.003223821813421368
LRRC56	0.033892107086966654	0.03747566238691982
RP11-236F9.2	0.03388509682719182	0.031057124800525897
ATP4B	0.03383941814817645	0.022666300549408495
RAB33B	-0.033820000821419526	0.009329667772623014
SH3BGRL	-0.03379239123557335	0.019874291412921016
RP3-523K23.2	-0.03374015764974424	0.04149922461573197
TAF13	-0.033705190719697374	-0.02305522058652295
C2orf73	0.033698296000671146	-0.0007378097746574977
EPCAM	-0.033674632865338984	0.0053240665000064665
TMEM259	0.033642559589867185	0.0413665107577802
KRTCAP3	-0.03362573809497419	0.031521127824752894
SNORA25	-0.0336257211911838	-0.007069146749520361
RP11-507K2.3	0.03362284996164831	0.02036043801956161
RP4-781K5.4	0.03361467653749886	0.025043145247821405
TTLL9	0.033608088884805196	0.02474417865074541
NUPR1	0.03358001867576764	0.02685955644756434
NDUFS5	-0.03357318211029182	0.0012081283963504591
RP13-46H24.1	0.033569628513192055	0.034625277889943656
RP11-351I24.1	0.03354306144148101	0.02908025989878779
LCLAT1	-0.03350944687901923	-0.01420945823502046
CD160	0.033493182121446946	0.00875255112436698
RP11-473M20.11	0.03349126407845537	0.04590629213476121
PPID	-0.03349088168118626	0.005992150642811524
CD164	-0.03348352655879305	0.03407491176152232
TMX1	-0.03348246791818301	-0.009094457212181009
BACE2-IT1	-0.033427603870761706	0.024158778025348222
SLC25A27	0.03340523791296069	0.027570542088613557
TMEM45B	-0.033390858561367524	0.0022468778581173133
XXbac-B444P24.8	0.03337090500357519	-0.02004876322593587
DHCR7	-0.03335155933213996	0.03448565167107103
CTBS	-0.03334120364030998	0.00811880677613028
PCED1A	0.033334372131569236	0.04872579751265567
CTA-228A9.3	0.033330823020064765	0.029444577896012413
RN7SL130P	0.03331986854879652	0.038456514181580366
TMED2	-0.03331722377814499	0.022820746531201527
HIGD1A	-0.033305492850503	-0.00506026662825873
RP11-556H2.3	0.033286028145582715	0.0434957755954448
GTF2B	-0.03325027014618	-0.01023469066203316
RP11-834C11.10	0.03324299824621726	0.03964794729312699
APH1B	-0.03324177820679695	0.021298570946373288
C19orf54	0.03322373510441297	0.04576227061912851
MED21	-0.033219095852887556	-0.018437436372781016
RP11-168O16.1	0.03320396387620862	-0.03894858563368339
JMJD7-PLA2G4B	0.03319500283077919	0.041902213775731445
CEP97	-0.03318669684676701	0.031990172142410706
SLC25A24	-0.033184602046184605	-0.025656175128627397
CA11	0.033181440401939516	0.035842476644972476
RNU6-1079P	-0.03306847665587677	0.029100443264409852
SGPL1	-0.03305282490140747	-0.009258748915529047
FUT4	-0.033041804961442364	0.017024416102440463
MFSD5	-0.033014089068160175	0.049999711364292126
ARID5B	-0.03300234952338476	-0.04871029574668977
SMIM4	0.03297253863161151	0.03801482940648925
PUS3	-0.0329573934579924	0.024885563723531977
MSMO1	-0.032948258333621895	-0.012092844954046408
EAPP	-0.032946950249531266	-0.0032627042687447313
RALA	-0.03293767013396891	-0.027271565518574216
MKLN1-AS	-0.03293115374343865	-0.006905696828514884
GOLGA6L7P	0.03292089723377477	0.04198656218819313
RP11-838N2.5	0.03290380432207912	0.026651983889788396
NT5C3AP1	-0.03289482358248605	0.006114811573242561
TTC28	0.03286407656391222	0.04341388962783061
SLC30A6	-0.03286007744043646	0.047230947870182165
EMX2	0.032806122945019243	0.026380097568243468
SMTN	0.03279786977234057	0.046044061336958396
NIPA2	-0.03278009477240551	0.045400292662358545
CLEC17A	0.03275456593138912	-0.02213667216920063
RP3-475N16.1	0.032736803712866136	0.029508174088963893
POLR2B	-0.03273115803726577	0.03698422784080487
EPDR1	-0.032718238638646625	-0.02314649707604645
KIAA0040	-0.03271192419621332	0.04110579346081612
SCYL2	-0.03269355550560925	-0.0009192469470205516
ITGA10	0.03267664846593747	0.026653659404468132
SDHD	-0.03261704920883761	0.04500173900630124
CD207	0.03261394664935597	0.028676379738949154
RP11-227D13.1	0.03258767862839294	0.025325713897992156
TSPAN3	-0.03258564602532568	-0.026720034206877578
AP001372.2	-0.03257328330477529	-0.008246343553182293
DTD2	-0.03256142238202139	0.021034849087053747
RP11-478H13.3	0.03255280113171447	0.04317473958818412
TMEM14A	-0.03253838475030138	0.029362328574533962
RP11-803P9.1	-0.03252628613289235	0.005865208547600335
USP38	-0.03251323888800499	0.013464723068998014
AC004797.1	-0.03251208502448536	0.046963084680679244
VIPR2	0.03246614702420629	0.007435737857768204
CHRNE	0.032458462436878756	0.01659472036969053
RP11-386D6.1	0.03244615374732724	-0.03605976724178569
SNX6	-0.03243964422003098	0.02731089843410152
NUDT14	0.03242601693218277	0.045760619695153874
IMPDH1P6	-0.032425470859925115	-0.0029977855397484853
SH3GL1	0.032411344770075914	0.042188578137701806
CASC11	0.032406793688516435	0.013097693875300166
TMEM173	0.032365879864231596	-0.04856832394674816
ATG4A	-0.032278444470707456	-0.0017746136009559026
C12orf23	-0.032267548218833216	0.004447489696199332
SLC25A18	0.03224918051969246	-0.0090110016785879
TM9SF3	-0.03220559618463836	0.037361513900108514
PLS1	-0.03216357511583084	-0.0037219279712038546
SNORA19	0.03215513021083637	0.04419361312679048
FDXACB1	-0.03212805174903264	0.023172349921841653
SIX3-AS1	0.03208391263209627	0.04141981524919359
OPN3	-0.03206907031851394	-0.018267483640689763
GLT8D2	0.03203657514576503	0.04105372228940024
LPP	-0.0320235081806684	-0.0066530306934630395
MNX1-AS2	0.03200463017197061	0.00905010770129624
SGOL2	-0.03199356863223508	0.012010577842844901
TMEM184C	-0.03197641309901485	0.0492966230470122
IRGM	0.03184572666956998	0.031476627531586636
CLP1	-0.031838559002003164	0.049608157248843494
CAPZA1	-0.031820103528188697	-0.02542507839230584
ARHGAP11A	-0.03180753120992389	0.052290302099815625
CCDC159	0.03180455598156325	0.03395563837802852
RP11-428J1.5	0.03179087123218229	0.014941228629362889
RP11-683L23.1	0.031776584437967624	0.04423328826998581
CTB-113P19.4	0.031725685760174246	0.01796797701612756
SNORA2B	-0.03171727854224421	0.046336024620015806
KIAA0391	-0.031712183196468235	0.01090756207883238
BPGM	-0.031704100930675924	-0.019751095594400355
DDAH1	-0.03168977584123915	-0.012812340689082692
RP11-235G24.3	0.03167991033487336	0.04856071838545712
EPAS1	-0.03166976891940457	0.03676318070319969
GPSM2	-0.03163786635368088	-0.012361633713040937
RP11-1C1.4	0.03161389416105608	0.03688238061094045
ITM2B	-0.031603537758848506	-0.004513158145325633
TBC1D10A	0.031602206915739894	0.037737966744301535
CLEC5A	0.031579793758538165	0.016950394942012354
ACBD4	0.03154234140555147	0.04867325985952209
AC093382.1	-0.03148467712575029	0.027293130181010865
ATP2B1	-0.031470936559346296	-0.011921149513679273
PCAT6	0.031470849583533085	0.046630739087566785
CTD-2383M3.1	-0.031430479556246296	0.03028242308873859
C21orf33	0.03140415044407918	-0.005206364801986055
AC005306.3	0.031403351767132534	0.018986448314338027
KRT18P37	0.031401498390930836	0.04937777291914233
AC019186.1	-0.03136187756513971	-0.0027609867119546324
GAS2L1	0.031299650522723044	0.04815426897701103
CPEB2	-0.0312939438251221	0.037198948728122135
RP11-654D12.2	-0.03128205576578478	-0.014537788265264428
