Ensembl;PDAC014T;PDAC018T;PDAC029T;PDAC013T;PDAC020T;PDAC021T;PDAC003T;PDAC017T;PDAC031T;PDAC009T;PDAC012T;PDAC032T;PDAC028T;PDAC030T;PDAC006T;PDAC027T;PDAC025T;PDAC011T;PDAC016T;PDAC007T;PDAC024T;PDAC008T;PDAC026T;PDAC019T;PDAC015T;PDAC001T;PDAC022T
ENSG00000163817;3.65867861102656;4.34131760454998;5.39074162320269;2.51620232943194;5.57969207105514;-1.28227486547497;3.94271749791012;5.53015283651391;6.59960159608008;1.01385296650321;5.96325585823051;5.46804211002876;3.67549970302018;5.59448412530183;6.51640140231085;5.68987363041658;6.08596795155917;7.45588513714272;6.69861680532824;5.67878330087913;5.1173118681796;7.01869353099499;6.83953912558887;4.80285893256746;7.57489087942493;3.15859464268827;5.95867727386771
ENSG00000214274;2.99006705221908;5.77291412266807;5.50907722825107;3.43862623121576;4.8996626344548;2.94840054276798;2.22219901077675;5.00980836795723;5.85769073727796;4.92748741004217;5.59961362681955;4.8409964139101;3.3055616214775;4.87064457516788;5.10665228186317;5.09405338109897;5.43266865684668;5.95491296451269;4.29133545888859;6.99968954442571;3.98989853386992;5.24787604805407;5.33216195421586;4.80285893256746;4.42675618747938;3.05798890285337;4.78049443425896
ENSG00000069764;0.0376029302688431;1.43490019440316;3.00847605562806;-0.189508699276524;1.30010175341532;-2.51817335996734;-2.12739388859821;1.01541132852466;1.50479384497552;-0.921801885056478;2.64409129084464;2.19488779250479;-0.963660691239132;0.635616780624712;1.69483930273173;1.80683798998822;1.45789926056307;2.8191493289249;1.20937218386187;0.287973389327338;1.56274456322338;3.01852962194912;1.37652410564107;2.40057925568295;1.51226666731167;-0.287642924165357;0.226286707533037
ENSG00000074370;5.34749155693383;4.53119810428444;6.73481638418328;3.72299805923725;4.71784526004232;1.95643905422454;3.61355373623388;6.15546029405885;6.45254154847352;3.81762541695126;5.8349905537469;6.25560755202466;4.44920342566196;5.45539469298499;7.40146048995263;5.96580910569129;6.82574122272682;6.28116861224772;5.38297064529201;6.08617977381559;4.04875572332803;6.28983284431712;4.92801853634475;5.77594119922717;5.27010950201297;4.62667512924917;4.73396352419189
ENSG00000144136;6.3000278805747;5.20786305896445;5.94861039277785;6.25649529330893;6.01872109835799;8.18988710397576;7.25321359418866;4.51172999140416;6.06470868641201;5.8580930563103;6.26000106599582;3.9471134718111;6.73769105532613;4.98653110492529;6.91068079557557;5.40432723344904;5.53377288618265;2.74944369264398;5.90406741729269;6.58286037909242;5.42228330331804;4.94957147097912;6.4244994550335;5.42385095172936;5.78493416880582;6.66202520146678;5.32142844713005
ENSG00000117245;-3.36941157711414;-1.27826863321841;-3.44170083397331;0.917886793760023;-2.10693696721949;-1.19286379643534;0.469468177705529;-2.56470054191746;-2.68205758722706;-3.63638965989192;-2.20498687248519;-2.81883561825993;-0.818727625868417;-0.768815457333772;-3.92613299412167;-1.43435747968174;-1.26160503699805;-2.85476850043013;-2.71853895319699;-2.32906135094288;-2.51088297074952;-0.386571358216933;-2.52228575549863;-3.64834538292654;-2.44535098633266;-1.58134429970402;-1.17487357649579
ENSG00000143153;8.35712881183824;10.5716971894695;9.31327875572002;9.80478634888036;9.90468572114788;9.03767385200497;4.92509697799909;9.313845441202;8.73238008659637;9.96495417423314;9.58321991224138;10.9338459230997;8.12943814285495;9.02916374524651;8.85609825126502;9.91424682689762;9.00083987899702;10.9558073553341;9.30632314657234;11.0413047617513;8.55774042989129;9.08855781989101;9.62022448274578;10.698014089537;9.33825538738002;8.17283559380329;9.46813405557119
ENSG00000176387;3.35270030243947;3.22670329983041;3.94324536870134;0.977282122245031;3.38387054924464;0.0225415644964221;0.425806204101787;3.47299525724676;3.06732716520355;3.32171753642691;2.18429097116705;1.52494686742328;1.81193582022608;2.37260021714461;2.79287320490971;2.22944430889865;2.96528537261994;2.85751937135031;3.4615688691643;2.00965085468735;3.41437248473389;1.91552624064444;2.93310707359974;2.75382969354667;1.81837882411814;1.47452352534659;1.50674637808864
ENSG00000163501;5.78275107798996;6.32785437486444;3.19466042102623;4.10891204066063;4.77871543469593;-1.37759544651529;3.19290227698707;1.59866975822752;5.5092953708986;4.68973992947048;4.618166074159;2.64493397728895;-0.86543936962782;4.14695344465405;5.77309157139415;5.97065154748659;5.04601484107513;4.96198178723703;4.18193169052456;5.1954018858106;3.30273363654832;3.12183210671302;6.78348305787785;2.60545806239628;4.07653625058903;1.78994421380906;3.54516400285593
ENSG00000112699;4.28629235602035;6.4363790295053;5.39856826132746;4.34565632181376;5.24131833402083;4.03506369386527;3.30860745019884;6.73709462036658;6.37513527693799;5.48198785693107;6.49062246049178;6.5386897645675;3.79483298488846;6.20701516956525;6.65062620744076;5.47039812436459;5.37383499202587;7.01587165087965;5.29031881625773;6.35822834014683;3.90005023409746;7.09176634579731;6.024046713438;5.9207738938567;6.43773640815122;4.47255823233817;4.85485873522056
ENSG00000107242;4.59242733239546;4.4180612813038;6.02318879564362;1.71324333909918;3.4626590188863;-1.98037043471697;-1.06937033211076;5.52902941632266;5.69084038532815;-1.33152614484239;4.78780953795974;5.16719886596344;3.50465352604397;5.07063990586423;5.65157050881801;4.53200877984409;3.91527766236663;5.28768797838745;4.0032977318352;4.51548341566371;1.65655675391913;5.50644372571615;3.85044837917769;5.07621103398127;3.17077010558414;1.88395246665885;1.89295887565393
ENSG00000154930;6.24600068977155;5.60535456805601;5.01071215287784;2.4960366139594;3.92616701529422;2.3917544519122;2.51565672996015;4.91924151005474;4.91965421853785;4.94854501117043;4.95068375984233;3.96771558477372;3.41466125793871;5.35034474234943;6.86682905286099;5.49301316822588;5.58740760229054;5.26823737044597;3.65019468308509;6.56158978811568;2.66181676702058;4.94957147097912;4.63551565353621;5.33501649538639;4.49485214890555;3.13329591697077;3.959991881554
ENSG00000158715;5.33859546638434;5.6960006905008;6.53704084197736;4.64596320023743;5.58935257321873;4.15912086096439;3.83626242461754;5.84426652378032;4.53681104740664;4.79036506908422;5.37422045962456;5.90722929664221;4.72028980191581;5.62747821045173;4.76464211695422;5.46963815005422;5.95762960897017;6.41743602292924;5.01944449136195;4.73404840957511;5.24612689500246;5.33859736684538;6.67150204613003;6.61913986779702;5.63721576523117;4.63571160890477;4.97476345719728
ENSG00000111701;3.14096194345456;-0.612297445447157;3.71514560485895;0.182663856659247;2.91948201189886;-2.51817335996734;-2.41430729868027;2.3030645575632;3.96295154274209;-2.87467280900083;3.64640380096253;3.54565282544729;2.1655925248901;2.27692321474467;4.22402114385685;2.39229090847633;2.32755823469592;3.3799084913015;1.75243888159042;1.73726575203851;2.40675983655675;4.11324813521715;4.03653702776682;4.80285893256746;1.86363108477999;0.317420111033019;-0.127516381708322
ENSG00000101076;7.73109464767909;7.6771765193967;7.35255141054685;6.83931185227782;7.04367927329613;4.20713575716251;7.13955824866218;7.87452322075159;7.15145062259337;7.85960619804153;6.9834354776918;6.96906500977553;5.36293984437226;7.02576314187319;8.5429579561489;7.66128089824004;7.08978138235999;7.41002985118533;7.22267216585292;8.03551207953602;6.00787492348628;6.59104544115114;7.18848453847059;7.37740845621297;6.91471765942483;5.7998555018215;6.67537249099705
ENSG00000101333;4.51670456365115;6.00337420345963;4.96626436199732;3.54550887964535;5.13203234390286;-1.37759544651529;-0.237845203780869;5.64297573061115;4.69706726534796;2.3279272491667;3.47869064224196;4.27007881662509;1.12068715373784;4.23753473680619;4.98498845839455;4.4725597033425;4.9659521109181;3.80985058713362;4.53326385492897;6.3165110952529;2.11885984776283;4.90970895344741;4.42593884373499;4.86944151038659;2.5155654672911;0.742403823787979;2.38968970892277
ENSG00000090382;8.53154418712545;13.3484817465434;10.331250193355;8.29087286193474;9.76032210905193;6.91936530210201;6.39901105449466;10.3387155157696;9.83046088880422;9.22121449712129;13.0829777352015;11.0605794930381;9.53776066422665;11.0918026969306;10.0119544207349;9.48100973456139;11.4866326825543;13.2820527077966;11.4178697879237;10.2133366855851;7.59860870622314;12.7292321001025;10.5840918833513;10.3885566984655;11.3806056075167;8.78422227508578;9.70134553391594
ENSG00000134955;0.0625152135884645;-0.199986146723185;-0.910034567050147;1.78147965875996;2.04465791913098;6.90488041911284;-0.20315484263151;-2.56470054191746;1.08176576211493;-0.275543854396283;1.0571612948354;0.17336268419934;3.70776763415642;-0.219632317252049;-2.01730556163472;-3.91098605966981;1.29832176522886;-1.08582712688907;0.88447092588022;-1.49452282370598;3.83465573245816;-0.931425781779885;-0.661204624246578;-0.366653247783632;2.41275292143037;6.30365238971563;2.10281921359199
ENSG00000103056;5.78368776755597;4.207558951967;6.35853183505554;2.53609005363395;5.20924549057982;1.56607676041412;4.11927727856945;6.59079339854291;4.36914543629214;3.29730189499434;6.51997290057449;4.83851275436334;3.56093787549095;4.5703143549135;6.26806573870124;5.01395895054317;5.66060961086923;5.38036844283005;5.24373442594318;4.85813178877548;5.59907924775584;4.78620203130918;6.66593175977579;5.41273117091549;4.63030566527974;1.81402677347911;4.11932591633759
ENSG00000134240;9.96100654777704;3.02939504321382;3.47402214868258;5.21745131165571;6.54206410424374;1.13662557411143;2.38495248176454;7.61992009185073;5.50643701082511;1.99836329139437;0.200202879345349;7.74625271110999;2.85799506855675;5.95355666301988;4.47831253407728;6.76741338728031;6.63139656006788;5.99634102220414;4.20885813200708;5.64372623825022;3.18172588203036;7.40556437295808;6.81374371571205;4.60647132697954;5.39769278679369;1.91397485582566;2.70321525615455
ENSG00000015520;0.134770498703329;5.94166727843656;5.09638679231564;4.03571255456936;5.44533712228073;-1.98037043471697;-1.88818382077249;5.25033342078106;0.848872737834655;4.61487866171594;0.919362415229516;5.71887375220221;0.0518133878649189;3.32369430815757;4.82123009530247;5.28844213869595;5.20297132393401;6.46092001267184;3.63943861851432;5.04532898717835;2.16215354187551;6.20532820092649;6.10174423550333;5.85474647475352;5.19464515642695;2.32487863258505;5.65063259295072
ENSG00000009765;2.24095788507518;5.53223502027279;5.46396713594365;4.52677989751808;6.11234872184879;2.60623735122025;1.42481086723831;6.19672501614099;3.70819762049412;6.52312627350436;5.27530200844129;4.98157040350964;6.40001256574118;6.20937306619925;6.02172002337903;5.32503594921865;5.7520002872671;6.37384200076913;6.05266738019211;6.73979505682682;5.20143031495233;6.790793573921;5.65877534637438;5.68438518504384;5.27115947159896;3.40839051398593;2.78156238531201
ENSG00000106688;1.6156396192154;7.05021616643544;5.30945438027031;5.45339694759208;5.32533029309944;2.76529791007853;-2.12739388859821;6.2515605781306;4.50565970760916;5.96744676821209;5.90359689517993;5.49667821453317;4.41296466938904;4.91321250062515;4.63384453057274;5.07818686677263;5.64659474347225;8.07967043160829;5.92082029514744;7.2951132436966;5.35157696615537;6.13545136891959;6.48620577965394;6.37109588359423;6.6214387735535;4.10393159268067;6.36585542153269
ENSG00000187486;0.886577499929893;1.60754873025085;0.00707249187715703;-0.326448793028334;0.188260949591386;-2.75363467342587;0.0764099006417453;1.53741747358117;2.14992244635236;1.52450457758423;1.20287489552193;0.0063899344740184;-1.67085765609121;1.08921439706258;1.1492316521778;-0.52098815832182;1.57395817129578;1.02887347626191;-0.0586668576915901;1.85246041364605;-2.51088297074952;1.06231209389609;1.1255079400746;-0.117052238958632;0.692802796065238;-0.287642924165357;0.226286707533037
ENSG00000204385;6.9233827012639;7.93604166727227;8.29181326391517;8.43023596042701;7.83007141644223;4.84541554884633;5.66418188945378;7.28831068723361;7.42463024703211;5.21428962789737;8.13130817728501;8.24307420792968;7.46186500819736;7.7372968286912;8.46749880579845;8.08577868406368;6.90959495467823;9.80436440316832;7.01679338982016;7.7627017033553;7.5622046977282;8.38137934469351;8.74716738943873;8.15279294806388;8.05885712835613;7.04885495951095;8.59648694580741
ENSG00000108846;7.55699696115193;7.57522504210503;8.74137402921314;7.53325591125139;7.45020319876379;6.72656985705464;7.42885023831701;7.47839311771361;6.2457144247462;6.43074414622385;7.57314884549368;7.00577714668094;7.13532477636652;7.91393667664908;8.47697790100173;8.78190832251486;8.90462455999978;8.76881931354614;7.77197892360666;7.54609846783576;7.79897973311444;6.71929545482435;8.80399050296263;8.22467394948027;7.91160097219783;6.38226609082698;8.2626633449208
ENSG00000174669;4.80663878157919;4.66751782665531;3.95086945018035;4.32150839302257;4.08080779478828;1.6887863977567;4.64234540616012;3.10198700388464;4.9765305220263;3.4204794598094;4.29385360588845;2.70069730818158;3.23535516083578;4.14941149098802;4.16147222158957;3.7812394638459;3.67001200371827;2.11205305658522;3.90343990775972;3.60290452900434;3.84465588175879;4.13316713102331;3.97379925199932;3.23549693987258;3.98735096892463;3.07137136135594;4.21842171133766
ENSG00000123191;6.01943442714029;5.76246437697221;6.6502438889958;4.15786742208314;6.02292074232353;0.522396357034162;5.76289179390741;6.81313205594754;4.02418582670303;6.6952165145488;6.00714371736738;5.41235006495889;4.34918946437118;6.67711851863451;6.12741648083882;6.69708353588868;6.31171660268743;6.55549349520055;4.26708354259518;4.91721535431186;5.2410882440235;5.08356872848034;5.55209867945019;5.6956428834652;7.56036239643971;5.26385298338923;4.72804020376657
ENSG00000059377;1.12991795170959;5.79160133066739;4.89296231300059;4.06167119934508;3.8879973796992;0.599508254029441;-0.838876099081972;1.65742703460689;3.01197102600266;-1.71722941793621;4.89509415461474;3.33274547939872;1.89835585405997;3.15291351064724;3.05519704543496;2.72846055287975;3.39420549514029;4.79903068443969;4.67254682513252;5.22108664345374;0.264143172579742;3.57931298187468;4.11494577788395;4.01735774943366;4.04741614116725;1.18551560417648;4.10110931635957
ENSG00000069018;-4.03488842748318;-3.86589360499347;-4.07265590543978;-3.59365910630004;-4.53520061996499;-3.03516672922224;-1.88818382077249;-2.90991696885323;-2.48716081098488;-4.01690285630814;-1.75697720695567;-2.21309086370789;-2.16001444562311;-1.97372331050116;-3.17016915047027;-3.47671588053684;-3.79797752699722;-3.90171374713383;-2.33237936023651;-0.281820981955674;-4.535200619965;-0.633428484607241;-3.9444839016342;-3.64834538292654;-2.23993474208297;-4.535200619965;-1.29839702870007
ENSG00000197535;3.19828610778782;1.73439077687317;2.51912268414055;2.86572762337081;3.43014095284552;5.57197999432261;4.64472788083768;1.15011391955306;2.61550798376799;6.45731094569997;1.37089531016423;3.00529167989289;4.59650023203363;0.915257645026728;1.10433263643917;2.595446735653;2.0752308056571;1.69122159522684;1.53754170746733;2.49952090947589;2.29450676405216;0.171019251502923;4.00746805995856;1.87529243716056;-0.318900985337635;6.02373855963996;2.0531461239851
ENSG00000160867;4.2447214628942;6.98922155995138;5.72809823239269;6.69805607351604;5.8254920118688;2.3917544519122;5.05437245300283;6.21779484432771;5.04115858786141;7.38299101982003;3.76009776040889;5.40145383972358;4.68019531347448;5.10016417605388;5.0095472387882;6.18165402922741;5.0270483643158;6.59151039513661;5.47407110684041;6.56897810507189;3.12267961254462;5.34715028163848;5.91452316738897;6.19045364855274;4.02269217415407;4.21209941853169;5.43486798497832
ENSG00000089472;3.63810983558504;6.59087399422415;6.85609693601292;5.14159285426056;6.23036197071392;0.495748452680603;5.10369746124342;7.46509144244823;6.17502327009356;-1.08338559612582;5.90701900197992;6.46492570436899;3.05897817733331;5.72463582302203;7.94849623638686;3.56489701195074;-0.564971684314499;6.50048190936014;5.76213007478841;6.17428093173724;5.75124933603716;6.37803164921297;6.22975709505884;7.34104697312535;6.00978869436595;3.21996608281497;6.03502873984605
ENSG00000133962;3.7127925994465;2.83204700529821;3.69349518498362;3.34871342425079;3.74075108610037;3.86329861244513;3.03113070366499;4.21611849313462;2.98347552427555;2.92123418042442;2.73931127212564;3.98353849252972;3.38752765324484;2.73530557303037;3.5072060981407;3.7812394638459;2.62530987753573;6.07629891568624;3.23263960482795;4.72179006293406;3.85458719116677;4.58033988984062;3.8416911631184;4.48903674661812;3.65550859764545;2.54709319738977;3.57186595727058
ENSG00000127152;4.50198204596773;5.4247515425185;5.76446164849541;4.09389552062934;4.63247157553832;2.4203745150421;0.447802358795695;5.32537665417444;4.24945494437193;2.34919742862839;4.23334842962342;4.52610786189036;3.8554989220694;4.67979194555702;5.51315018003214;4.72650051981018;4.68541713309214;4.41439943559591;5.03457460967652;5.21974615396263;3.62243163811777;4.27438983751166;4.8913594351131;4.72708172185954;4.68647778044564;3.04448114530419;4.04503736526908
ENSG00000198074;6.07825793732308;6.98647243530817;6.58020158346388;5.41564996782831;7.69565962847788;0.624322725403817;2.56680520275994;7.13522636601262;6.79233411288567;2.1147136062334;6.15166082724771;6.45766126137157;0.0518133878649189;6.89308216364165;6.14553517015453;7.12586538691631;7.558089934492;8.60422054616497;4.71841165454754;8.25563757878927;6.48420324724281;8.17737732507595;7.38285597303732;9.01056069219026;6.73080614775597;4.93191322690637;4.96640179385739
ENSG00000149150;3.74585160727653;3.11455537028516;4.90714012018977;0.349297543763267;2.0773317293575;-1.02912383368558;0.0478914535178933;4.43703470411548;4.53119696914538;5.32310210015907;4.04601257651018;1.95916520725785;-1.37214433243917;4.2071821106747;3.62049181721665;2.94076345635589;3.59300523958675;5.53337476893351;1.59062283761283;3.76239684190168;0.947612770667554;3.74380936148014;3.94955090100848;3.4096680669406;4.47129106285279;1.92875496844333;1.37143080688765
ENSG00000162368;7.6832077940915;9.08660697051183;8.81177998472416;8.87832752034783;9.19213478176689;8.42949309586613;6.50279566263795;8.8545727860544;8.64207580303313;7.67649664210018;9.25500752971068;9.91054942484554;8.12234843741253;8.08708221687933;7.53521755333128;9.05026629756615;8.00079932070079;10.0793711047198;7.78576247091657;8.05912697122212;8.5999249326016;9.40682406603954;8.55102176896447;9.95275910989585;8.81163263992585;7.32209859225926;8.12876089963292
ENSG00000157388;-0.238494847265215;5.46854454042358;4.71814579833985;4.13522814097586;5.08701312546435;-0.813832649980394;0.310494809417281;3.8778331330382;3.90335515048351;5.27250754178544;2.82863382641705;3.66819886657689;2.96532412927465;4.1616392925337;3.72057590774491;5.38591655376745;3.9929183029953;4.56546695587509;4.12908786882971;4.6559149620866;3.10614764181933;3.87971200046341;4.67425723152191;2.74597518038052;4.16052774444757;2.78091928258912;3.06455625180076
ENSG00000115616;7.36492725918719;5.00033297302423;5.90178244140457;2.92349357667243;6.43897672001542;0.933198529788378;1.54191672733158;5.37498933252412;5.05198071865016;4.94680190292644;7.07383268377995;4.25711900043454;0.955827998465594;5.79225839578225;4.90869948061888;5.90302178144719;5.31145501353002;3.95626254979029;2.60626625709665;6.11998605109495;5.51495416180877;6.16477750975552;4.08000202536806;5.63951508328846;5.17906676889262;4.49259211043215;2.13898290835442
ENSG00000001626;5.17545968144973;8.2680970163503;5.5558223397884;6.94977478584408;5.14056085134578;-1.98037043471697;0.778046194372721;6.5875594997032;2.3481308060508;2.26776371959057;5.22683327136827;7.25566579282649;2.60312365601059;5.05761237465355;3.42743052457743;7.01486006682588;5.61052547473236;4.31277254363118;7.32172960429647;6.9329517845975;5.81875397698553;4.26087363851766;5.80390837632604;6.44754620912077;6.622261869043;5.62711537327409;5.07927228643811
ENSG00000183960;0.593695258676081;3.84949408685893;3.84356179414405;-2.04902781134932;3.13966809633765;-2.75363467342587;-1.88818382077249;2.07575489549511;3.4108824019606;2.01841837060873;3.24147998813143;1.86468316197279;-0.0256476684085429;1.35078796723534;1.32910373808415;1.34565001678864;2.17968242980229;1.37145321372103;3.25629960582731;-1.49452282370598;1.3167456164274;1.71865884381116;3.58259370578011;0.661088597077363;1.36268515176105;0.150924703180042;2.16259804413865
ENSG00000164626;6.73357046645932;4.72211580602513;5.77222819306839;5.70360978140439;5.02303892286219;2.17374026830672;4.68810849328499;5.02980282015996;3.92492328561898;4.78744623479199;5.46472691249811;4.97253765021849;2.75367308014931;6.24887870363951;6.77550894318754;6.52414617668327;5.37883048077523;4.56256652277519;4.14057562676502;7.09854176691181;5.65886650114173;5.93444390601347;5.66933104907423;5.86294012232686;5.29716339285215;3.49038056176001;5.85015193825664
ENSG00000156110;4.30728859676328;5.02874024322016;3.9972601557547;4.14173283949397;5.11403541186695;6.14369017461005;3.25659514405012;3.92129642822735;5.23837440504539;4.4523868175075;5.04136248259868;3.7681541220774;5.70118958501567;2.9647607935217;2.87980780152842;4.06702295017595;3.88188685109044;4.83071774284081;4.81078756519666;4.63595331573736;4.00483946831199;3.37700778006159;4.83511432518164;4.58681808768392;4.67065052979017;4.45862176902296;4.53120215535664
ENSG00000070526;5.28998063094655;5.8637044068814;7.25600008045064;5.17843972909058;4.75870938411302;5.26485212407394;2.08857619625945;9.4913860392317;6.27330095751485;-0.687184280540445;5.55571480997569;5.82869174129897;5.34830203512502;5.36628126552081;7.3765014451036;6.76524733940028;5.94757827600519;8.25822271581881;5.43780100279883;3.91265140720481;5.83556581857931;6.21587411859761;7.24665301458858;6.81015965080586;5.69390781641923;5.16666876195593;5.02555128797948
ENSG00000160408;3.05667762532648;4.01198397392544;2.93349774251012;4.78230438072876;2.53332566249829;3.49074776995416;3.9771560282695;3.37135466262753;4.09819504046468;3.59310560595103;2.70127337519648;2.96487108580693;4.8066247907491;3.00874416835141;4.54982532203916;2.17826584611989;3.96395808818436;3.88142587847921;4.54675812075975;2.76145752628273;4.42262135328856;3.93749292229807;2.57990095177172;3.10033506601444;3.04872734509704;4.47129682957254;4.51064690875664
ENSG00000176153;5.01002514384298;8.98628544315996;8.3750646476646;6.51601827874491;7.56048606982756;5.99939289930124;5.71154272421419;7.33180214589782;7.8839802962838;7.08456988914087;6.76866882381058;7.51171194312972;6.45599795992489;8.99326750235861;8.02502236274493;7.53274931818989;7.58514058002357;8.98028609280973;7.5118709919481;7.58057897992518;7.27355658842959;8.73625377340273;7.66949669821906;9.75459060096836;7.77393811575904;7.03055834255719;7.30674590842122
ENSG00000196371;7.02985141446177;5.25623610493987;7.01382064734449;6.48501976860775;5.45593705254893;4.53617488703899;2.12315996429516;7.01900140470986;6.10494697179819;5.9023844091615;6.62483388464373;5.46482494852854;4.5758882128124;6.37605970995058;7.40955697977946;7.36245697597503;5.40257095262399;6.34543675489205;5.49907706450038;8.02844728010018;5.85795543991653;6.64926504385862;6.78405453810376;6.86422064879471;5.42153109413285;5.18602138048784;4.61275862312446
ENSG00000014257;1.7211037895061;2.38518629921828;3.12627914591936;0.157206512680141;2.25920946187644;0.468599059538485;-0.838876099081972;3.48694797313173;3.47953633919529;-1.55038724652743;2.7596441276019;3.3537687440321;1.19085518851287;3.06711193370935;3.88887365538894;4.85776196352747;3.50801198398771;4.57701072651488;1.95108213103109;2.44090153720684;3.38269384233799;2.87212839346217;2.53171318073749;2.74597518038052;2.82104753736974;0.317420111033019;2.5594071791117
